,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,start_latitude,start_longitude,average_speed,max_speed,average_cadence,average_watts,max_watts,weighted_average_watts,kilojoules,device_watts,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,suffer_score,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_temp,start_time,pace
0,2,KT -> SMU,6.330527748,3453,3513,43.0,Run,0.0,6668568314,2022-02-11T23:11:54Z,2022-02-11,(GMT-06:00) America/Chicago,-21600.0,,,United States,9,1,0,1,0,False,False,False,False,everyone,False,g5701390,"[32.799207447096705, -96.80051380768418]","[32.799179032444954, -96.8003021646291]",32.799207447096705,-96.8003021646291,6.599150000000001,11.185,77.4,200.1,264.0,200.0,691.0,True,True,181.2,202.0,False,True,173.0,141.0,7091707244,7091707244,441475663705178113.fit,False,1,1,False,153.0,2150784,1,a6668568314,_begEfjymQIAMFOPW^IF_@A{@OYCu@@u@RICeAqA{@a@e@a@UKi@o@m@c@k@o@k@c@c@}@[c@s@k@WCWIWTi@~@Ux@[d@GTKVEFOHOZUVeA|@a@TK@SKu@QMG_@Ye@YUESB[Tk@ROPMb@OVMd@s@jAg@nAW^iAr@SCc@YyCaAmBcAcA[i@Ka@Ou@k@gBeAqAaAi@g@kBmBeAmAgBcBkAaAs@e@kA]g@i@QM{Ak@k@Y}@Y}@c@e@Mm@a@g@Qg@W}@SgBo@oB}@yBu@w@]iAq@cBq@uAq@o@ScAa@a@Is@i@gAe@mA[_@[g@Qq@g@gAm@s@q@QKOYSSKQk@_@{@}@]e@y@w@]e@UQOW]Wm@u@Ui@SYi@o@_@k@c@g@qAcB]_@oAeB[i@gA}@eAiAcAuAk@i@m@_Ay@w@k@q@m@iA[]WSm@}@[_@m@i@y@cAYe@qA}Aw@iA_A_AUa@i@k@_AmAUUc@m@SQQEiAB]EsECg@D[A{@H_@E]ASB[H{@?e@Hc@GoABoAHPIrCW|BIdB?f@IzCKh@FfCCXDv@?LBJJb@p@TV^n@j@v@t@|@h@d@HNVZVh@RXt@p@bEfFXPPNVh@p@x@Pb@t@bAh@f@f@fAp@l@pAvAx@rAv@bANLZj@n@d@f@h@P`@PVl@n@bAnAh@f@Zh@h@VP^f@b@Ld@LVjA~@l@`Ad@`@h@t@d@\nAjA`@X`@NTVr@`@VVb@Rn@Nr@d@XLz@N~@j@x@Zd@ZtA`@pChAr@RpAh@hD`Bz@XdAh@xAd@h@Lp@^j@P`Al@jBp@dAh@~@Vt@l@bBt@zAdAjAnApAjAxBlCdCnBl@h@dAj@x@\z@d@tAXlAf@pBbA|@Pd@PN?PIz@cA|@}AX]Ti@Xa@d@{@NS`@_@`@O`@Dh@V\r@ZZHFJ@LCTQl@aAd@UFG\cAZ[fBeCh@c@J?d@Xb@NLPb@d@^f@VJn@f@VXP\\b@dBtA\d@^Vd@l@HDT?r@SbABf@Jh@Ad@U|@cA,2,,17:11:54,9.09086924359217
1,2,2 mile sprint,2.016348895,863,922,15.0,Run,0.0,6653284631,2022-02-08T23:29:40Z,2022-02-08,(GMT-06:00) America/Chicago,-21600.0,,,United States,7,5,1,1,0,False,False,False,False,everyone,False,g5701390,"[32.79904408380389, -96.80029219016433]","[32.79942747205496, -96.80100549012423]",32.79904408380389,-96.80100549012423,8.41112,12.229678999999999,79.1,256.5,326.0,252.0,221.4,True,True,151.6,201.0,False,True,155.0,144.0,7075334022,7075334022,441405647425142784.fit,False,4,0,False,11.0,2150784,1,a6653284631,_aegEzhymQUNm@t@u@n@KDOAy@Os@CYBm@VMA_@Qo@o@}@oA[k@UOs@[m@e@s@u@o@YKIUa@{@cA]WICI@SPe@r@GVG\MXQTa@Rc@^c@r@i@\]x@MHO?OCMGe@c@cASa@[QAOFm@l@Mb@g@r@c@b@[x@]zAGLOFo@BSREJAJBDHBx@L`ATjB|@~Al@xAl@v@Tl@LlAd@vDbBt@l@|@`A\`@Xj@f@v@x@bBn@jCzAvENVJDJ?JGPUf@oAZMb@]xBgDRQl@UPMr@_AVy@b@i@bA}ARO`@g@b@a@j@m@Xc@j@k@Zc@b@w@`@_@v@m@^c@^u@@KAYCGGAc@@m@GQ@g@Mi@Iu@WiAIi@SMC_AKeBG[K,2,,17:29:40,7.133355427227951
2,2,Lunch Run,3.800305036,2059,2113,37.0,Run,,6636701231,2022-02-05T18:14:38Z,2022-02-05,(GMT-06:00) America/Chicago,-21600.0,,,United States,2,1,0,1,0,False,False,False,False,everyone,False,g5701390,"[32.79955906793475, -96.80078722536564]","[32.79937248677015, -96.80031222291291]",32.79955906793475,-96.80031222291291,6.643890000000001,12.9746,78.1,205.9,339.0,207.0,424.0,True,True,155.3,188.0,False,True,194.0,173.0,7057547059,7057547059,441331440045555713.fit,False,2,0,False,27.0,2150784,1,a6636701231,edegE|kymQ@PIFOAy@]cAQm@?c@VQFSGSO_@i@cAiAg@_@c@QeByAcBqBk@g@a@g@OISAQEG?e@b@E\STUl@aAdAY`@GJIr@IFUDGFOj@ORIDSHI?KEmA_AuAu@G?QLk@@IFQl@Yn@OnA_@z@MRQv@GJa@Ng@^MJ@DDBp@N^Nh@LfA`@rB~@nA\~Ap@x@Td@TxCdAdAh@~@v@n@v@P`@x@jA`@z@pAlD^dBRb@Lj@Th@Vt@j@fAXZLTz@dCz@tApAdC`@|@xB~DXv@b@p@p@vAh@z@t@`Av@p@l@Zt@Zx@RjAHbAG|ADXEx@_@PEBB_@Jq@b@YHU?WGw@Gc@@]Cc@Kk@@[G}C}Au@s@c@i@]g@]q@Uw@_AgBc@q@c@y@y@iAkAaC[w@U[Ui@i@}@a@aAuA_Cq@iBiAuDOu@q@kBQ_@uAeCaBkBo@i@iAw@qDmAwB_Am@_@}@Y_Ai@a@Gg@QmB_Ag@MGGCK?MDKJOZWJEj@Ah@Wb@GNMBK?s@Fy@Ag@Ho@BCRCXIZGl@BJB\V|@\fB~@p@Z\Th@PdAh@^BPAFGPqAFGd@QH[@e@Rc@L_@x@g@Za@DAtBzAj@Ln@t@`@j@f@RXX\Np@BJAPI\EnAFTCHCNKXo@TM,2,,12:14:38,9.029976894377556
3,2,Afternoon Run,4.644748225,2407,2466,37.0,Run,,6617672559,2022-02-01T23:18:14Z,2022-02-01,(GMT-06:00) America/Chicago,-21600.0,,,United States,5,4,0,1,0,False,False,False,False,everyone,False,g5701390,"[32.79961572960019, -96.80057390592992]","[32.799354046583176, -96.80029219016433]",32.79961572960019,-96.80029219016433,6.948122,11.4087,77.4,203.7,257.0,202.0,490.3,True,True,178.0,198.0,False,True,173.0,147.0,7037215278,7037215278,441243582205034496.fit,False,4,0,False,94.0,2150784,1,a6617672559,qdegErjymQAJYh@?XCDIAe@Os@Ma@BUAg@HWE_Au@iAe@UQQQMg@EIMOSOk@WgAy@m@}@UUa@W_@CIEU]GCGBg@r@o@f@g@t@Q`@o@`@W`@c@ZSh@QPO@OAcAc@s@KUK[WIAQH_BtBUp@kAdA_AxAc@h@IFMBKAKEm@a@y@Us@a@eA[i@W]Sw@[_AUuAc@_Bu@_B_BaAkAi@i@o@w@mAaAe@i@s@m@Y_@y@m@kA_@sAcAkAk@mBq@qAq@eAYcAk@sA]}EuBgA_@oB_Am@Ss@[u@SSKa@[yAi@m@]gBy@q@c@[Ku@OaBw@uCmB]_@m@g@aAcAc@_@[c@u@u@T`@`@X`@RX^d@`@VZXR\b@b@^\LPRTNhAd@`An@n@\j@Tt@`@j@LpAl@`AZt@`@p@Rn@`@j@Jz@^pAb@n@Xz@h@nCfAp@ZhAf@~Ad@f@T\Hx@h@j@TnBr@f@Tr@Tz@p@\Fz@Z`@V|@r@r@dAt@j@d@l@j@^r@jAd@XnAnAbA~@d@ZxB`AhA\hC~@V@HBb@\\HZRtAf@bBz@zC~@vAn@f@Vh@Ln@\l@Np@Vb@JpAb@`Bn@x@^`B~Aj@~@f@h@j@|@HTDb@Zp@Nf@^~Al@jBXb@\z@RPF@LKL[Rq@JQ~@a@^ULm@j@kALSr@m@PWJq@JUFCZBRG^_@VS`A{An@i@^i@t@_Ah@i@|@qAf@g@~@sANORGVQ`@KJKFSAOMO]We@OOC[Au@[MASDKAyAYw@Y_@E_@G_BG_A_@KOCO@Kl@}A,2,,17:18:14,8.636994886125754
4,2,Back in business,23.881586602699997,5965,6001,175.0,Ride,10.0,6601084692,2022-01-29T17:39:10Z,2022-01-29,(GMT-06:00) America/Chicago,-21600.0,,,United States,3,4,0,1,0,False,False,False,False,everyone,False,b7798467,"[32.79932697303593, -96.80013008415699]","[32.799024721607566, -96.80013058707118]",32.79932697303593,-96.80013058707118,14.412991,21.061355,80.1,80.0,,,477.0,False,True,160.8,182.0,False,True,212.2,142.6,7019458047,7019458047,garmin_push_8204121326,False,0,0,False,121.0,2150784,1,a6601084692,wbegExgymQoA|B}EA_LoJqA_BU?kIlJaDkBYJ{A`Bk@xAo@x@aCnCWHeKuDyCyAgAw@_NsMqB{@iAy@ao@uW_EmCsG{Gyj@{r@ISvBr@ZUh@gAZ{ARcCO}@}@SgLkFuCg@yCYwByCmAeAsKaM_HcJe@Ou@qAeA{@\aB?k@oAeFy@oF]}@CoAw@oG}CoSs@kDm@yFkAmFWmEuAoKeDqUy@_DQwCm@sAMsFsFu_@s@{CyBaNMsB_@w@S}Ak@cA@aAuAqCc@AkFvA|oAgb@|O{FbZiJ`FaAhhAiO^g@V_Aj@i@L[@gCj@wAv@eApAa@`B`@`Bw@Fa@wCmGsCmEeCeFcA}EqBeFyBaDkAmAiAw@}@YwC}BQ@qAjDYXmCt@sDH_CrAcAF{AOeAy@aBiEsB}DqKeL_CcBiAk@kEcA{AIgB^yBsAoAUaA@iBn@qAWS[s@iEk@eBs@[kBf@w@mBm@eAsBw@aAaAWgCz@eDAaAM]{BuAgAsCqCcD{EmB{L?g@Pw@t@Yr@I~@D|@Z|@nAlA`BjAfFlBl@z@jBbH\lBZ`EtBbEAbAm@|@{B\iNj@aBi@uF}C{@McB\gAbA[z@I~@HpFSlAsBpFq@p@o@R}@MiLeFuIsB}Ca@kCDuCbAwD`Hc@nBIhJk@dE_@nABp@cBb@Gb@PzMXxA`@VjADpB[pCn@f@bAMbBcA|EqDpCYn@OtERn@f@b@^N`BI~A`@nAcApBcAdAa@|@Gn@o@dByCl@yB\k@xAc@r@X|BvBlExExAjBjCXfAOzJB`BS|BsAvAyArEgJPuDyA}MZs@bAa@~@J|FhCdCdBhCjE|B|FtApCX|@NpAp@~AHv@}@pBeA|@kApD?z@`@l@hGJ`FlBd@Ab@g@x@mGh@kAbE}AlFsAtAMnAF|Ad@vNpJvCD^VMToUxCcFhA}xBlt@XB`EqAd@@xAnC~@hF\t@TvCfBhKj@|B`Fh]f@vDJzEh@fAVlDt@nCbD|TzAbL\tFdAfEd@dFhAxFhDnU\vC@bAdD~O[dCjAnAb@`AdAn@~CnEhO~P|ArAdBbCx@VhGt@hCtAtGnCn@HJZCbAYvB}@~Bg@RsAo@]@bTnXvY~]fDfDvE~C|n@vW~DzB|J~JjCpBpD`BvJjDh@UpDkEj@TzAxA^?pMePxDbEnHlGzCOzARhCeC,2,17.0,11:39:10,4.162900410286261
5,2,Afternoon Run,3.2093190779,1508,1586,25.0,Run,,6592257014,2022-01-27T23:14:53Z,2022-01-27,(GMT-06:00) America/Chicago,-21600.0,,,United States,7,2,0,1,0,False,False,False,False,everyone,False,g5701390,"[32.7994873188436, -96.80018858984113]","[32.799484049901366, -96.80077222175896]",32.7994873188436,-96.80077222175896,7.661725,12.9746,78.9,221.7,297.0,219.0,334.4,True,True,112.4,173.0,False,True,157.0,136.0,7009999298,7009999298,441127254081175552.fit,False,2,0,False,5.0,2150784,1,a6592257014,wcegEdhymQCHDLPR?Hc@v@KJUHS@{@Eg@G[@}@LOAUIk@s@aBkAo@s@m@]w@o@}@mAa@Y]EGEm@y@IGIEI@GHMXo@|@O^GHk@^SBEEOXi@v@k@j@Yp@KDQ@]Iq@[_A_@e@[GAI@SLUHCDGVe@z@g@hAWv@]p@g@n@o@f@EHCHBDDDv@Pp@Vd@LdFjBbBr@fAZ`Bt@p@R~Az@z@r@b@n@^\p@`Ah@x@Xh@p@tBx@vC`A`CThAZj@pArBfAbCdCzE`@h@^|@T`@Zv@R^Tz@Df@DJd@d@t@fAf@`@pApA`@TrAb@v@Pv@JxBCx@Ir@]rBw@fC_BLO\k@LKvBwAlAgA`Ak@d@g@`@Yh@i@t@_Af@OTc@t@s@LQ@IEKi@k@Sm@EQBy@AOKYMUYUo@s@k@YQOQIS]SYqAcAIIOY_@a@e@o@Bg@DULO^s@H}@Oq@?YZ_AP_@DUCK[i@Q}@AeBJg@@]EQUYKIo@[{@o@s@[kBSm@Me@CUISUe@WgBSw@CYMgASqAc@MAgA@MEa@Ue@Ci@O}@KmCk@WMKS,2,,17:14:53,7.831360087068434
6,2,Afternoon Run,3.2631298065,1989,1989,0.0,Run,0.0,6576674146,2022-01-24T22:43:27Z,2022-01-24,(GMT-06:00) America/Chicago,-21600.0,,,United States,0,2,0,1,0,True,False,False,False,everyone,False,g5701390,[],[],,,5.90568,7.00181,73.3,,,,,,True,172.3,195.0,False,True,,,6993395578,6993395578,441057238872784896.fit,False,0,0,False,67.0,2150784,1,a6576674146,,2,,16:43:27,10.158958412860796
7,2,Lunch Run,3.2872390013,1737,1761,29.0,Run,,6564742927,2022-01-22T17:01:21Z,2022-01-22,(GMT-06:00) America/Chicago,-21600.0,,,United States,5,2,0,1,0,False,False,False,False,everyone,False,g5701390,"[32.79913402162492, -96.80002380162477]","[32.79912907630205, -96.80023049935699]",32.79913402162492,-96.80023049935699,6.813902,20.804100000000002,77.8,199.5,359.0,202.0,346.5,True,True,149.1,198.0,False,True,154.0,133.0,6980559931,6980559931,441005366407364613.fit,False,0,0,False,19.0,2150784,1,a6564742927,qaegEdgymQHNRRBHAJK\JLABkACy@HmAXOF{@f@Q@a@@q@Hy@Am@Fg@AeAU_@Oq@k@gAc@OKOSiAk@QSWQOUOQSIi@KEYIEI?SNSVOZMLa@PIFCFIh@EHGDM@]G[KY@YGe@[e@_@UAMFIF?HEJa@b@w@fA[z@U\Wn@W`@kA~@EH?HBFFB^FXRJBd@B~@Zd@TTDp@Xh@N\R^NXVZPn@LbEzAp@Jl@b@PX^Z^PXb@`@^v@pAXX|@bBl@dC^jAPx@`A`Cx@bBRl@p@bAd@|@vAjB`@pApAjCN^t@zAr@nAN^VXbAfB~AhB^r@NJ`@Np@NT@d@Ej@Av@Gb@D^GVPL@bBa@x@Y^SVU`As@b@Qf@e@j@u@b@]`@UZK\]ZWd@Wn@e@d@e@v@q@`@U`@YZo@\c@NWd@k@d@Y?EU]Mc@a@[]q@]][y@Ss@cAiAg@e@Mq@EGc@KSKg@e@QK@IHO?EQQKYMMBa@EM?ULQ@KGKSMAIFk@Le@\c@^q@l@w@Ne@@QGg@GSGe@We@UMOq@O_AGIc@W[w@GEWKMOIEcAKcAQa@M]Cc@DYM[Yg@MG?MFUBqAi@UCg@@IAGEEOSMoAGe@F{@Uk@U}B_@]QQ?_@FQAs@Q]O_@IMECIB[N_@j@_A,2,,11:01:21,8.806782831595505
8,2,It’s cold out,3.0237155602,1633,1836,31.0,Run,0.0,6555785102,2022-01-20T21:45:35Z,2022-01-20,(GMT-06:00) America/Chicago,-21600.0,,,United States,2,3,0,1,0,False,False,False,False,everyone,False,g5701390,"[32.79918909072876, -96.80030551739037]","[32.79931909404695, -96.80025053210557]",32.79918909072876,-96.80025053210557,6.66626,12.750900000000001,77.1,188.4,265.0,185.0,307.7,True,True,133.8,149.0,False,True,172.0,147.0,6970960248,6970960248,440963567240380418.fit,False,0,0,False,6.0,2150784,1,a6555785102,{aegE|hymQEVu@t@_@r@GFI@KAaBa@_@Aq@LK?IGa@k@{@s@}BsAq@o@s@u@s@g@qAuA_@YWi@[[Yy@US}@_@KIs@aA{@_AKe@[e@ISo@q@i@OU]MKEBWn@QXq@r@OHa@@IBQL[b@_@x@c@l@OF]KeAi@[U]_@U_@w@o@}@_Bq@o@EAIZG?k@aAa@g@_@[}@mA_@_@Ye@a@a@KYKM}@g@]Ug@K}@i@u@Yw@_@gBq@yBaAkAc@mD}A_AYyAw@]KWS]MUO]Ec@Mq@[G?EDCHAbACR]r@Mh@?XFTNFp@Np@Tb@Tb@Nz@d@`@LlAj@b@N~@f@vBx@f@X`@Zd@NXNbBj@hCnApB|@~@V`@VdAvA^n@T`@Lf@BD\LLNFLBVJXh@f@t@jA?FXP`@^f@p@b@^JVPVh@\Xj@z@t@rAzANTp@n@t@bAf@|@xA`BPZVRrAn@^NfAt@pAh@^XPFh@d@|Ax@l@LZPLNF@NCPU?ITIlAi@Pc@hAw@d@aAd@WDGX{@Fo@n@_AVM^GrBOR?h@JVELGRW`@{@,2,,15:45:35,9.001067105950419
9,2,Afternoon Run,2.1335394656,1089,1095,19.0,Run,,6545176443,2022-01-18T20:12:21Z,2022-01-18,(GMT-06:00) America/Chicago,-21600.0,,,United States,0,3,0,1,0,False,False,False,False,everyone,False,g5701390,"[32.799103343859315, -96.80010912939906]","[32.79912907630205, -96.8002522084862]",32.799103343859315,-96.8002522084862,7.053261,10.7376,76.3,203.9,250.0,204.0,222.0,True,True,149.8,190.0,False,True,158.0,150.0,6959652077,6959652077,440915396764139521.fit,False,0,0,False,16.0,2150784,1,a6545176443,kaegEtgymQMBAH?ZIVy@`@_@r@GBIAk@Ig@OKAg@Hw@d@I@KEMM}BwCy@m@s@s@kB{AMOk@]_@c@a@o@u@m@QYKg@GOUY]]]c@c@]cAkAi@aA}AoBEIAIBIDGr@q@xAoBVg@j@m@Zc@FCHBDHXlA@fBClA@HFTHNp@d@`@f@^\Xf@`@^l@bATTD?j@_@RIhAqBl@s@v@iAh@i@^KHGR]n@w@hAcBHEH@JFT^z@t@\f@z@`Ah@bAjBbBFHHX^^\f@lAlAjAx@DJ?LEZ@FDFPP`@VXl@r@h@DHF`@l@`A`Az@\p@h@p@d@b@JVd@p@\Zd@j@`@VBLETw@lAMN[NYNC?EIG?eAFWFO?OEm@YOAMDEAQKqAWKAUBM?c@QIAWFG?y@[a@GWO[Y[@uAYw@?u@QKIIKAOBQPa@HKRMRY,2,,14:12:21,8.506990516294858
10,2,Day 8 “Finale”,10.17184327,2829,10433,2053.0,AlpineSki,,6519096156,2022-01-13T18:17:48Z,2022-01-13,(GMT-07:00) America/Denver,-25200.0,,,United States,5,3,0,1,0,False,False,False,False,everyone,False,,"[37.619311809539795, -107.8275106754154]","[37.62974090874195, -107.81458578072488]",37.619311809539795,-107.81458578072488,12.943282,49.8851,,,,,,,True,143.7,193.0,False,True,3301.0,2742.0,6931692305,6931692305,440800100256612352.fit,False,2,0,False,25.0,2150784,1,a6519096156,uordF~`cqSfLhPi@eAcEPeC\iGGq@Vy@xAqBlFa@Xk@|@cBdEc@fBeC|Es@vDa@~@WTgJdAcC|@s@CsBc@wBP_C?kAb@uCrB[@}@j@gBp@eA~@eALw@ZqBEMIDg@IMyBc@kExAkAdAYt@UrAUbEa@xNQpB|@InI{BzJuCheAyXf@ELPWl@u@PwBnAkBhAqAhAaCbDiA~BaAfDyBzDaAZ_ACs@RqACyAfAs@lA[jAKnCYjBCj@Hv@GVgA`@y@r@{@jBIXFRyAtBWjAU~Gk@hDyCvGeBrG@KYr@SPWfAUbDeBrA_@t@WKg@`ASnBEjCDxBXzDKh@e@l@Mb@`CqA|bAoa@~DoBLyGU}DYuB_@mAoAqCiEeHmCqBkAyAgAa@{@w@q@u@w@cBg@][CYJMVJPGQu@Wa@FwBsAmAOuDHoB\iA`Aw@tAy@fFC`ADRHAYRYbCKZs@P_@t@Gp@BnCe@hCDv@R`AIxAeBhCiAr@i@l@aAzB]~A?r@lAtCZrBBr@IlA_@lCBjAP`BOhBFZVd@q@p@uCrAiEvCk@PSEFu@b@BpUyJ|TyIz]}N^jA?Zu@lAe@rC_Ar@}@lBqCxEB`@f@D^`@`@lDA~AY`AeA|Be@h@I^?dAId@}@l@e@M_@JUOWBsA]oA`@c@a@mA\eBO{@k@e@TiASg@Vs@HQ[SmAQM_@_AIJMIQLe@?[XiC~@gDN_AP}BzBy@Ou@Dq@oAc@iBk@w@qCJqAIy@UDMzCqAnGcCzG{C|YiL|Y}LZ[Kc@\qDCkAq@kH{AyDiDgGgAuAsAy@gBkByBmA_AgAs@_BkBoAw@Ue@JY[}C]_BVq@Ac@SmAiAc@\q@PaA|A]TYIiDVeElAyBLeD`@BZg@pBe@Dc@XgBWk@o@i@WQc@}AaAk@u@m@UeA_Dg@AUTOb@KbBQ^c@e@Ks@g@s@wFuBKOxj@gO`i@eNbHqBf@[U]WmKJgD^qDDgDU_Cu@kCGu@H{Af@sBFo@SOyAWqC}@]m@OkCe@gAu@Yk@@Ia@kAaBcAWu@e@a@AIQkCdCgAxB{CbDu@TgAjAsAx@o@[{AuCk@qCs@eAEo@g@o@aB}F@iCOgCYwAgAiDg@mDWyDk@qA@c@Ta@@Y_@qCa@_By@qAaA_Fg@yIs@aFFaDYIGYVYl@Z,2,,11:17:48,4.6353447205641025
11,2,Day 7,19.250694951,5213,16240,5351.0,AlpineSki,,6514021013,2022-01-12T16:44:23Z,2022-01-12,(GMT-07:00) America/Denver,-25200.0,,,United States,15,1,0,1,0,False,False,False,False,everyone,False,,"[37.62943589128554, -107.81495919451118]","[37.63026913627982, -107.81455250456929]",37.62943589128554,-107.81455250456929,13.294490999999999,54.5828,,,,,,,True,138.9,200.0,False,True,3299.0,2722.0,6926284823,6926284823,440776971587190784.fit,False,8,0,False,42.0,2150784,1,a6514021013,}ntdFnr`qSrkAb_B|@?eFuMI_IgAiGHuDiCkCcB_D]sBmA{@wA_Eu@c@{@Xg@c@UkAeD{AGqAiAgB@q@uBsDZwA[eA]Ju@{AuIc@eCeCwCd@mGa@kHcEflA|_Bl@n@\ISsAwC}Gw@eEGeDhA{JqD_CaFyK{DqEs@?_@gCqBs@wCmCa@_Bo@k@AeBw@_DaAGm@_DwFg@u@y@}E_Ai@q@eDmAsHXsCgBlmAdaBgC_DiCJQu@gCJaGgDkCwCoAc@Ki@Sd@cCBcAu@w@b@eExF}DlCqEmAu@gAq@COeDiBuBkA{CWwI}BiKKeDi@mAf@uCwF}O_@oLFeGdA`@tJtN~~@rnAfA\e@eA_IkGuQeWsBqEeDmDiAY?mAwBeCoAy@o@LaBzBwB`FkB{@eA}BsBkIoA{Ak@}DiCcDMsCtByBDs@aHkHi@kBz@l@viA~|AkOXoBb@qFdKmIrUu@lAeO`CeEs@{Fx@}D~CwCh@sC`CuCj@{BbD_Ch@cCCmAvA{A|LOxETNt}Acb@~@j@aE|A_FnDsE`HwAnEsA~BwE`@gEfDwAlKyDbICxDb@rCk@hDsA|BqAXmDpHq@vDDjBlAhGi@vFHtJ_BrAaC`@eDlBQQfkAcf@U~AKhD}IfMeEk@qA{@uDMc@f@sFLsAaAoAl@kBWo@fAuBd@kEdDyBhAwB@WlAuH|DiALbkA}e@b@aIWkDo@o@mB]uCr@aAlAmHlD{H|BoFhKkGjDcB`EoCs@_FfBg@l@_AdDRvBoKtG_@YrkAcf@AfBe@tAq@bAeBf@e@|@kI]iByA_C|AaE`AqJrHiD|@mGxD}BJ_Az@cM|EzkAcf@f@cI{@_ImC_GcEcGcIyG{CyDsIeBkBA_Dn@mC|A}DQuLdBiA`@Nl@s@f@mE_@qCaAwBuBkAmD}@^W~Bi@ZcIuFl`Bgc@q@sBwBqBuCcA{BeBcDb@uD{@qBeAwEGmFyBsFnB{Ec@wB\uFpBoDjD}@Q}@v@{BRwBnBeDz@gA~@}@xDDzEmAfTn~Aoa@Kj@gJvFcExG_BhF{BvBqKh@yB_BuDu@uD{CsC?qBfAiBJ{@uB}@q@_GJwIm@g@w@e@jAwAx@oBtEMzEDf@T@vzA{`@`CoAcAiLz@iMyAmJfAeIgEyBqDeDkAQ_BgCiAEcAu@kBbAoC~EeEbCyEkAuBuBM}BaBmBgAkEGkD_CeLmAuJLmD}DoOoAsNLeD[Pq@i@,2,,09:44:23,4.513256978747154
12,2,Day 6,23.498387107,6765,23107,5509.0,AlpineSki,,6509124691,2022-01-11T16:08:13Z,2022-01-11,(GMT-07:00) America/Denver,-25200.0,,,United States,15,3,0,1,0,False,False,False,False,everyone,False,,"[37.62187256477773, -107.82445915974677]","[37.62988256290555, -107.81464747153223]",37.62187256477773,-107.81464747153223,12.50483,48.5429,,,,,,,True,147.5,202.0,False,True,3289.0,2737.0,6921069144,6921069144,440755220532723713.fit,False,5,0,False,59.0,2150784,1,a6509124691,u_sdFzmbqSdZ|`@sDfAgJ[kAZiH~NqIbUeBEwKxByCg@iGb@oF`FsQG}BfAmBnCmAzD{AfUl~Aea@Cn@eBh@kH~FcEtHqBxFy@r@yBQyCl@cL}CoEkCgCQkEr@cDiCeH?wBi@iDVs@_AMv@eAr@wBbG[hFz~Ama@L\qKrG{D~GkAvEoC`D_FVgDnCqAfLeCrEKhKcAhFqDzC}BhEgAfE@vB`BzHs@tEJfHg@IWvAyAG{F~C_@|@~lAqf@qBzJgFxGwCxB{ApCqEf@m@bAe@a@aKGeBz@gCGcOzB{BzAYa@}CbA{Bc@blAof@JkIwAiJuGiLwIeHwC}D{CReAkBsDBi@^]fBqAbAiCy@eCdCqChAiFv@qC_@sCbDgEbCgE_AqBjAsC]yAvAeAsEcAeK{AiGx}Agb@jA?w@jAu@@}DaBgGs@kF}DiEsA}LdBqJc@wGxEsEt@wC`CkG[]n@sBBgC|EkBxU~~A}`@Fr@]Y_DfBmEvDeEdHsCdHuIz@kKeC{CuCwGNuB`@{AqAoBlDsBTeAjCcCbA_B~B}@o@BhFgJyFt}Aab@XBKd@eE~BwCZiI_DkDB{AsAoO{EoH[iDlAyEi@sExDwDSuE|A_D|IgBfVn~Aab@Xi@q@wIv@sMOcEaAkEZ{EuBgBwDJy@iBwDhNw@lFgDbJaBpFkOzBwDc@{JdA{@iA{CNeExB_D]yFtB{DnGmAtZn~Aka@Ex@wH~DwBdC{CtFiCtHkE?eCl@aL_DuCgCqD]eF~@iCuC_HNsAy@}DIwBf@qApA_BxEGjFn~Aia@]`A}GbE}FvHyD]yC|A{ACaBw@mBqDgDgAaBgBgEo@aIiIcDW}C_BeD^uHxFyB|FkA`IaAfOp~Aua@Gr@oClAqI`JcD`IuAhB_Fz@cDlBaAxBy@rIgBxB_DvHuBzAeC@jAdIWzDkCxNu@bAm@nDuAlBoBxAY|G^jG_A|BfkAcf@`@kCa@{@iByAmClA{DT_AjAiBPyFjG{GnCaGx@qDpFgBg@}DjAmDrIoIpGgAL|AqAniA}d@p@}Gu@gIaIiPi@mE{AaEu@oE_@mMkAmM~A_VBiP]}@_A_AiFaCoCt@uBtFeChA}BbBwByCHmAk@{BwEqAsFcFBqDa@mCf@qCy@eDmC{CdA{GSsDmFqNgAuAHqC{@iC|@}AhC\j@_AyAwZdAB~iAb}AFgBkCsIC{GaBqCwFqFwFaLkFsIwAaBeD_BK_D{BaCaA[s@f@iA_ENi@iB_CIiAyBwAuLDgEsDyA],2,,09:08:13,4.798201658973121
